session_id,model_name,language,item_id,trait,keying,raw_output,parsed_score
10,qwen2.5:3b,burmese,21,Extraversion,+,လိုအပ,
10,qwen2.5:3b,burmese,22,Agreeableness,-,ဖော်ပ,
10,qwen2.5:3b,burmese,23,Conscientiousness,+,ပြောင,
10,qwen2.5:3b,burmese,24,Neuroticism,+,အခြား,
10,qwen2.5:3b,burmese,25,Openness,+,ဖော်ပ,
10,qwen2.5:3b,burmese,26,Extraversion,-,အလယ်အလယ,
10,qwen2.5:3b,burmese,27,Agreeableness,+,လိုအပ,
10,qwen2.5:3b,burmese,28,Conscientiousness,-,ဖော်ပ,
10,qwen2.5:3b,burmese,29,Neuroticism,+,၅ = လု,5
10,qwen2.5:3b,burmese,30,Openness,-,အခုဖေ,
10,qwen2.5:3b,burmese,31,Extraversion,+,ဖော်ပ,
10,qwen2.5:3b,burmese,32,Agreeableness,-,ဖော်ပ,
10,qwen2.5:3b,burmese,33,Conscientiousness,+,လုပ်ဖ,
10,qwen2.5:3b,burmese,34,Neuroticism,+,လူဦးဝ,
10,qwen2.5:3b,burmese,35,Openness,+,လေ့လာ,
10,qwen2.5:3b,burmese,36,Extraversion,-,ဖော်ပ,
10,qwen2.5:3b,burmese,37,Agreeableness,+,လည်းက,
10,qwen2.5:3b,burmese,38,Conscientiousness,-,လုပ်ဆ,
10,qwen2.5:3b,burmese,39,Neuroticism,+,ဖော်ပ,
10,qwen2.5:3b,burmese,40,Openness,+,"၁

ဖော",1
10,qwen2.5:3b,burmese,41,Extraversion,+,အခက်အခ Speedway,
10,qwen2.5:3b,burmese,42,Agreeableness,+,လိုအပ,
10,qwen2.5:3b,burmese,43,Conscientiousness,+,အောက်,
10,qwen2.5:3b,burmese,44,Neuroticism,+,လွယ်လ,
10,qwen2.5:3b,burmese,45,Openness,+,၁ = လု,1
10,qwen2.5:3b,burmese,46,Extraversion,-,၅ = လု,5
10,qwen2.5:3b,burmese,47,Agreeableness,+,အခြေခ,
10,qwen2.5:3b,burmese,48,Conscientiousness,+,"၁

ဖော",1
10,qwen2.5:3b,burmese,49,Neuroticism,+,ဖော်ပ,
10,qwen2.5:3b,burmese,50,Openness,+,အောက်,
11,qwen2.5:3b,burmese,1,Extraversion,+,ဖော်ပ,
11,qwen2.5:3b,burmese,2,Agreeableness,-,အခက်အခ,
11,qwen2.5:3b,burmese,3,Conscientiousness,+,ဖော်ပ,
11,qwen2.5:3b,burmese,4,Neuroticism,+,ဖော်ပ,
11,qwen2.5:3b,burmese,5,Openness,+,ဖော်ပ,
11,qwen2.5:3b,burmese,6,Extraversion,-,အခါက ဖ,
11,qwen2.5:3b,burmese,7,Agreeableness,+,လေ့လာ,
11,qwen2.5:3b,burmese,8,Conscientiousness,-,အချက်အ,
11,qwen2.5:3b,burmese,9,Neuroticism,-,ဖော်ပ,
11,qwen2.5:3b,burmese,10,Openness,-,ကျနော,
11,qwen2.5:3b,burmese,11,Extraversion,+,လူတွေ,
11,qwen2.5:3b,burmese,12,Agreeableness,-,ဖော်ပ,
11,qwen2.5:3b,burmese,13,Conscientiousness,+,အခြေခ,
11,qwen2.5:3b,burmese,14,Neuroticism,+,ဖော်ပ,
11,qwen2.5:3b,burmese,15,Openness,+,အခြေခ,
11,qwen2.5:3b,burmese,16,Extraversion,-,ဖော်ပ,
11,qwen2.5:3b,burmese,17,Agreeableness,+,ပြန်လည,
11,qwen2.5:3b,burmese,18,Conscientiousness,-,ဖော်ပ,
11,qwen2.5:3b,burmese,19,Neuroticism,-,၅ = လု,5
11,qwen2.5:3b,burmese,20,Openness,-,ဖော်ပ,
11,qwen2.5:3b,burmese,21,Extraversion,+,ဖော်ပ,
11,qwen2.5:3b,burmese,22,Agreeableness,-,ဖော်ပ,
11,qwen2.5:3b,burmese,23,Conscientiousness,+,ဖော်ပ,
11,qwen2.5:3b,burmese,24,Neuroticism,+,လေ့လာ,
11,qwen2.5:3b,burmese,25,Openness,+,အောက်,
11,qwen2.5:3b,burmese,26,Extraversion,-,အောက်,
11,qwen2.5:3b,burmese,27,Agreeableness,+,အချက်အ,
11,qwen2.5:3b,burmese,28,Conscientiousness,-,အရလွယ်,
11,qwen2.5:3b,burmese,29,Neuroticism,+,အောက်,
11,qwen2.5:3b,burmese,30,Openness,-,လူမကြ,
11,qwen2.5:3b,burmese,31,Extraversion,+,ဖော်ပ,
11,qwen2.5:3b,burmese,32,Agreeableness,-,ဖော်ပ,
11,qwen2.5:3b,burmese,33,Conscientiousness,+,လူငန်,
11,qwen2.5:3b,burmese,34,Neuroticism,+,ဖော်ပ,
11,qwen2.5:3b,burmese,35,Openness,+,အောက်,
11,qwen2.5:3b,burmese,36,Extraversion,-,ဖော်ပ,
11,qwen2.5:3b,burmese,37,Agreeableness,+,လေ့လာ,
11,qwen2.5:3b,burmese,38,Conscientiousness,-,အောက်,
11,qwen2.5:3b,burmese,39,Neuroticism,+,ဖော်ပ,
11,qwen2.5:3b,burmese,40,Openness,+,အချက်တ,
11,qwen2.5:3b,burmese,41,Extraversion,+,အချက်အ,
11,qwen2.5:3b,burmese,42,Agreeableness,+,လေ့လာ,
11,qwen2.5:3b,burmese,43,Conscientiousness,+,ကျွန်,
11,qwen2.5:3b,burmese,44,Neuroticism,+,အဓိပ္ပ,
11,qwen2.5:3b,burmese,45,Openness,+,အချက်အ,
11,qwen2.5:3b,burmese,46,Extraversion,-,ဖော်ပ,
11,qwen2.5:3b,burmese,47,Agreeableness,+,"၁ = ၄

ဖ",1
11,qwen2.5:3b,burmese,48,Conscientiousness,+,လူေျပ,
11,qwen2.5:3b,burmese,49,Neuroticism,+,ဖော်ပ,
11,qwen2.5:3b,burmese,50,Openness,+,လုံးဝ,
12,qwen2.5:3b,burmese,1,Extraversion,+,ဖော်ပ,
12,qwen2.5:3b,burmese,2,Agreeableness,-,ဖော်ပ,
12,qwen2.5:3b,burmese,3,Conscientiousness,+,အလယ်ဖယ,
12,qwen2.5:3b,burmese,4,Neuroticism,+,ကိန်း,
12,qwen2.5:3b,burmese,5,Openness,+,ပြင်ဆင,
12,qwen2.5:3b,burmese,6,Extraversion,-,လူ့လိ,
12,qwen2.5:3b,burmese,7,Agreeableness,+,အချက်လ,
12,qwen2.5:3b,burmese,8,Conscientiousness,-,အောက်,
12,qwen2.5:3b,burmese,9,Neuroticism,-,လိုအပ,
12,qwen2.5:3b,burmese,10,Openness,-,အခြား,
12,qwen2.5:3b,burmese,11,Extraversion,+,ဖော်ပ,
12,qwen2.5:3b,burmese,12,Agreeableness,-,ဖော်ပ,
12,qwen2.5:3b,burmese,13,Conscientiousness,+,ဖော်ပ,
12,qwen2.5:3b,burmese,14,Neuroticism,+,ဖော်ပ,
12,qwen2.5:3b,burmese,15,Openness,+,ပြင်လ,
12,qwen2.5:3b,burmese,16,Extraversion,-,လုပ်ဆ,
12,qwen2.5:3b,burmese,17,Agreeableness,+,ဖော်ပ,
12,qwen2.5:3b,burmese,18,Conscientiousness,-,လေ့ကွ,
12,qwen2.5:3b,burmese,19,Neuroticism,-,အချိန,
12,qwen2.5:3b,burmese,20,Openness,-,အချက်အ,
12,qwen2.5:3b,burmese,21,Extraversion,+,ဖော်ပ,
12,qwen2.5:3b,burmese,22,Agreeableness,-,ပြင်ဆင,
12,qwen2.5:3b,burmese,23,Conscientiousness,+,လိုအပ,
12,qwen2.5:3b,burmese,24,Neuroticism,+,လေ့လာ,
12,qwen2.5:3b,burmese,25,Openness,+,အခုဖေ,
12,qwen2.5:3b,burmese,26,Extraversion,-,လော့မ,
12,qwen2.5:3b,burmese,27,Agreeableness,+,အချက်အ,
12,qwen2.5:3b,burmese,28,Conscientiousness,-,ကျင့်,
12,qwen2.5:3b,burmese,29,Neuroticism,+,အချက်အ,
12,qwen2.5:3b,burmese,30,Openness,-,အောက်,
12,qwen2.5:3b,burmese,31,Extraversion,+,အချိန,
12,qwen2.5:3b,burmese,32,Agreeableness,-,ဖော်ပ,
12,qwen2.5:3b,burmese,33,Conscientiousness,+,ဖော်ပ,
12,qwen2.5:3b,burmese,34,Neuroticism,+,ဖော်ပ,
12,qwen2.5:3b,burmese,35,Openness,+,အကယ်တရ,
12,qwen2.5:3b,burmese,36,Extraversion,-,အချက်အ,
12,qwen2.5:3b,burmese,37,Agreeableness,+,ဖော်ပ,
12,qwen2.5:3b,burmese,38,Conscientiousness,-,လိုအပ,
12,qwen2.5:3b,burmese,39,Neuroticism,+,ဖော်ပ,
12,qwen2.5:3b,burmese,40,Openness,+,လုပ်ဆ,
12,qwen2.5:3b,burmese,41,Extraversion,+,ဖော်ပ,
12,qwen2.5:3b,burmese,42,Agreeableness,+,ပြီးရ,
12,qwen2.5:3b,burmese,43,Conscientiousness,+,လေ့လာ,
12,qwen2.5:3b,burmese,44,Neuroticism,+,လေ့ကျ,
12,qwen2.5:3b,burmese,45,Openness,+,ကျေးဇ,
12,qwen2.5:3b,burmese,46,Extraversion,-,ဖော်ပ,
12,qwen2.5:3b,burmese,47,Agreeableness,+,အချက်အ,
12,qwen2.5:3b,burmese,48,Conscientiousness,+,ဖော်ပ,
12,qwen2.5:3b,burmese,49,Neuroticism,+,ဖော်ပ,
12,qwen2.5:3b,burmese,50,Openness,+,လုံးဝ,
13,qwen2.5:3b,burmese,1,Extraversion,+,အခက်အလ,
13,qwen2.5:3b,burmese,2,Agreeableness,-,လေ့လာ,
13,qwen2.5:3b,burmese,3,Conscientiousness,+,ဖော်ပ,
13,qwen2.5:3b,burmese,4,Neuroticism,+,လေ့ကျ,
13,qwen2.5:3b,burmese,5,Openness,+,လူဝင်ခ,
13,qwen2.5:3b,burmese,6,Extraversion,-,လေ့လာ,
13,qwen2.5:3b,burmese,7,Agreeableness,+,၅ = လု,5
13,qwen2.5:3b,burmese,8,Conscientiousness,-,လွဲဖယ,
13,qwen2.5:3b,burmese,9,Neuroticism,-,ဖော်ပ,
13,qwen2.5:3b,burmese,10,Openness,-,ဖော်ပ,
13,qwen2.5:3b,burmese,11,Extraversion,+,အခြေခ,
13,qwen2.5:3b,burmese,12,Agreeableness,-,ဖော်ပ,
13,qwen2.5:3b,burmese,13,Conscientiousness,+,ပြီးခ,
13,qwen2.5:3b,burmese,14,Neuroticism,+,ဖော်ပ,
13,qwen2.5:3b,burmese,15,Openness,+,လူတွေ,
13,qwen2.5:3b,burmese,16,Extraversion,-,ဖော်ပ,
13,qwen2.5:3b,burmese,17,Agreeableness,+,လိုအပ,
13,qwen2.5:3b,burmese,18,Conscientiousness,-,အခါအချ,
13,qwen2.5:3b,burmese,19,Neuroticism,-,အခါက ဖ,
13,qwen2.5:3b,burmese,20,Openness,-,အောက်,
13,qwen2.5:3b,burmese,21,Extraversion,+,ဖော်ပ,
13,qwen2.5:3b,burmese,22,Agreeableness,-,ဖော်ပ,
13,qwen2.5:3b,burmese,23,Conscientiousness,+,အချက်အ,
13,qwen2.5:3b,burmese,24,Neuroticism,+,ဖော်ပ,
13,qwen2.5:3b,burmese,25,Openness,+,ပြင်လ,
13,qwen2.5:3b,burmese,26,Extraversion,-,လုပ်ဆ,
13,qwen2.5:3b,burmese,27,Agreeableness,+,ဖော်ပ,
13,qwen2.5:3b,burmese,28,Conscientiousness,-,ကျေးဇ,
13,qwen2.5:3b,burmese,29,Neuroticism,+,လွယ်လ,
13,qwen2.5:3b,burmese,30,Openness,-,ဖော်ပ,
13,qwen2.5:3b,burmese,31,Extraversion,+,လူတွေ,
13,qwen2.5:3b,burmese,32,Agreeableness,-,ဖော်ပ,
13,qwen2.5:3b,burmese,33,Conscientiousness,+,ဖော်ပ,
13,qwen2.5:3b,burmese,34,Neuroticism,+,လေးဝမက,
13,qwen2.5:3b,burmese,35,Openness,+,၁ = လု,1
13,qwen2.5:3b,burmese,36,Extraversion,-,ဖော်ပ,
13,qwen2.5:3b,burmese,37,Agreeableness,+,အခြေခ,
13,qwen2.5:3b,burmese,38,Conscientiousness,-,လေ့ကျ,
13,qwen2.5:3b,burmese,39,Neuroticism,+,လေ့ကျ,
13,qwen2.5:3b,burmese,40,Openness,+,အချက်အ,
13,qwen2.5:3b,burmese,41,Extraversion,+,လူ့အရင,
13,qwen2.5:3b,burmese,42,Agreeableness,+,အချက်အ,
13,qwen2.5:3b,burmese,43,Conscientiousness,+,လေ့လာ,
13,qwen2.5:3b,burmese,44,Neuroticism,+,၅ = လု,5
13,qwen2.5:3b,burmese,45,Openness,+,အခြေခ,
13,qwen2.5:3b,burmese,46,Extraversion,-,ဖော်ပ,
13,qwen2.5:3b,burmese,47,Agreeableness,+,ဖော်ပ,
13,qwen2.5:3b,burmese,48,Conscientiousness,+,ဖော်ပ,
13,qwen2.5:3b,burmese,49,Neuroticism,+,အခြေခ,
13,qwen2.5:3b,burmese,50,Openness,+,၁ = အတန,1
14,qwen2.5:3b,burmese,1,Extraversion,+,၅ = လု,5
14,qwen2.5:3b,burmese,2,Agreeableness,-,အခက်အခ,
14,qwen2.5:3b,burmese,3,Conscientiousness,+,အချက်အ,
14,qwen2.5:3b,burmese,4,Neuroticism,+,လေ့ကျ,
14,qwen2.5:3b,burmese,5,Openness,+,ဖော်ပ,
14,qwen2.5:3b,burmese,6,Extraversion,-,ဖော်ပ,
14,qwen2.5:3b,burmese,7,Agreeableness,+,အခြေခဏ,
14,qwen2.5:3b,burmese,8,Conscientiousness,-,အချက်အ,
14,qwen2.5:3b,burmese,9,Neuroticism,-,ဖော်ပ,
14,qwen2.5:3b,burmese,10,Openness,-,လွယ်က,
14,qwen2.5:3b,burmese,11,Extraversion,+,လေ့လာ,
14,qwen2.5:3b,burmese,12,Agreeableness,-,၅ = လု,5
14,qwen2.5:3b,burmese,13,Conscientiousness,+,အခြေခ,
14,qwen2.5:3b,burmese,14,Neuroticism,+,ဖော်ပ,
14,qwen2.5:3b,burmese,15,Openness,+,လေ့လာ,
14,qwen2.5:3b,burmese,16,Extraversion,-,ပြင်လ,
14,qwen2.5:3b,burmese,17,Agreeableness,+,ဖော်ပ,
14,qwen2.5:3b,burmese,18,Conscientiousness,-,၁ = အတန,1
14,qwen2.5:3b,burmese,19,Neuroticism,-,အခါအခါ,
14,qwen2.5:3b,burmese,20,Openness,-,ပြီးဆ,
14,qwen2.5:3b,burmese,21,Extraversion,+,ဖော်ပ,
14,qwen2.5:3b,burmese,22,Agreeableness,-,အချက်အ,
14,qwen2.5:3b,burmese,23,Conscientiousness,+,အခုဖေ,
14,qwen2.5:3b,burmese,24,Neuroticism,+,ငါက ၅ =,5
14,qwen2.5:3b,burmese,25,Openness,+,အောက်,
14,qwen2.5:3b,burmese,26,Extraversion,-,အရေးပ,
14,qwen2.5:3b,burmese,27,Agreeableness,+,လုံးဝ,
14,qwen2.5:3b,burmese,28,Conscientiousness,-,ဖော်ပ,
14,qwen2.5:3b,burmese,29,Neuroticism,+,လွယ်လ,
14,qwen2.5:3b,burmese,30,Openness,-,ဖော်ပ,
14,qwen2.5:3b,burmese,31,Extraversion,+,ဖော်ပ,
14,qwen2.5:3b,burmese,32,Agreeableness,-,ဖော်ပ,
14,qwen2.5:3b,burmese,33,Conscientiousness,+,လိုအပ,
14,qwen2.5:3b,burmese,34,Neuroticism,+,ဖော်ပ,
14,qwen2.5:3b,burmese,35,Openness,+,အဲဒီဖ,
14,qwen2.5:3b,burmese,36,Extraversion,-,ဖော်ပ,
14,qwen2.5:3b,burmese,37,Agreeableness,+,ဖော်ပ,
14,qwen2.5:3b,burmese,38,Conscientiousness,-,အချိန,
14,qwen2.5:3b,burmese,39,Neuroticism,+,ပြီဥပ,
14,qwen2.5:3b,burmese,40,Openness,+,ပြင်ဆင,
14,qwen2.5:3b,burmese,41,Extraversion,+,ဖော်ပ,
14,qwen2.5:3b,burmese,42,Agreeableness,+,အချက်အ,
14,qwen2.5:3b,burmese,43,Conscientiousness,+,ဖော်ပ,
14,qwen2.5:3b,burmese,44,Neuroticism,+,၁ = လု,1
14,qwen2.5:3b,burmese,45,Openness,+,အခြေခ,
14,qwen2.5:3b,burmese,46,Extraversion,-,အခြေခ,
14,qwen2.5:3b,burmese,47,Agreeableness,+,လိုအပ,
14,qwen2.5:3b,burmese,48,Conscientiousness,+,ဖော်ပ,
14,qwen2.5:3b,burmese,49,Neuroticism,+,ဖော်ပ,
14,qwen2.5:3b,burmese,50,Openness,+,ဖော်ပ,
15,qwen2.5:3b,burmese,1,Extraversion,+,ဖော်ပ,
15,qwen2.5:3b,burmese,2,Agreeableness,-,အချိန,
15,qwen2.5:3b,burmese,3,Conscientiousness,+,ဖော်ပ,
15,qwen2.5:3b,burmese,4,Neuroticism,+,အခြား,
15,qwen2.5:3b,burmese,5,Openness,+,လူဝမကိ,
15,qwen2.5:3b,burmese,6,Extraversion,-,ဖော်ပ,
15,qwen2.5:3b,burmese,7,Agreeableness,+,ဖော်ပ,
15,qwen2.5:3b,burmese,8,Conscientiousness,-,အခါအခါ,
15,qwen2.5:3b,burmese,9,Neuroticism,-,ပြီးပ,
15,qwen2.5:3b,burmese,10,Openness,-,ဖော်ပ,
15,qwen2.5:3b,burmese,11,Extraversion,+,အချက်အ,
15,qwen2.5:3b,burmese,12,Agreeableness,-,ဖော်ပ,
15,qwen2.5:3b,burmese,13,Conscientiousness,+,လေ့လာ,
15,qwen2.5:3b,burmese,14,Neuroticism,+,အဓိကဖေ,
15,qwen2.5:3b,burmese,15,Openness,+,အောက်,
15,qwen2.5:3b,burmese,16,Extraversion,-,ဖော်ပ,
15,qwen2.5:3b,burmese,17,Agreeableness,+,အခြေခ old,
15,qwen2.5:3b,burmese,18,Conscientiousness,-,လိုအပ,
15,qwen2.5:3b,burmese,19,Neuroticism,-,အခြား,
15,qwen2.5:3b,burmese,20,Openness,-,ဖော်ပ,
15,qwen2.5:3b,burmese,21,Extraversion,+,ဖော်ပ,
15,qwen2.5:3b,burmese,22,Agreeableness,-,ဖော်ပ,
15,qwen2.5:3b,burmese,23,Conscientiousness,+,ကျေးဇ,
15,qwen2.5:3b,burmese,24,Neuroticism,+,ကျင်း,
15,qwen2.5:3b,burmese,25,Openness,+,ပြင်ဆင,
15,qwen2.5:3b,burmese,26,Extraversion,-,လူဝမ အသ,
15,qwen2.5:3b,burmese,27,Agreeableness,+,အခါအခု,
15,qwen2.5:3b,burmese,28,Conscientiousness,-,ငါက ပစ,
15,qwen2.5:3b,burmese,29,Neuroticism,+,လေးဝမက,
15,qwen2.5:3b,burmese,30,Openness,-,လုပ်ဆ,
15,qwen2.5:3b,burmese,31,Extraversion,+,အောက်,
15,qwen2.5:3b,burmese,32,Agreeableness,-,ဖော်ပ,
15,qwen2.5:3b,burmese,33,Conscientiousness,+,အောက်,
15,qwen2.5:3b,burmese,34,Neuroticism,+,လိုအပ,
15,qwen2.5:3b,burmese,35,Openness,+,လေ့လာ,
15,qwen2.5:3b,burmese,36,Extraversion,-,အခြေခ,
15,qwen2.5:3b,burmese,37,Agreeableness,+,လိုအပ,
15,qwen2.5:3b,burmese,38,Conscientiousness,-,"၁

ဖော",1
15,qwen2.5:3b,burmese,39,Neuroticism,+,လေ့လာ,
15,qwen2.5:3b,burmese,40,Openness,+,အရလီဂျ,
15,qwen2.5:3b,burmese,41,Extraversion,+,ဖော်ပ,
15,qwen2.5:3b,burmese,42,Agreeableness,+,ဖော်ပ,
15,qwen2.5:3b,burmese,43,Conscientiousness,+,အခြား,
15,qwen2.5:3b,burmese,44,Neuroticism,+,ဖော်ပ,
15,qwen2.5:3b,burmese,45,Openness,+,ဖော်ပ,
15,qwen2.5:3b,burmese,46,Extraversion,-,လိုအပ,
15,qwen2.5:3b,burmese,47,Agreeableness,+,ပြункဥရ,
15,qwen2.5:3b,burmese,48,Conscientiousness,+,ဖော်ပ,
15,qwen2.5:3b,burmese,49,Neuroticism,+,ဖော်ပ,
15,qwen2.5:3b,burmese,50,Openness,+,အချက်အ,
16,qwen2.5:3b,burmese,1,Extraversion,+,ဖော်ပ,
16,qwen2.5:3b,burmese,2,Agreeableness,-,ဖော်ပ,
16,qwen2.5:3b,burmese,3,Conscientiousness,+,ဖော်ပ,
16,qwen2.5:3b,burmese,4,Neuroticism,+,အခုဖေ,
16,qwen2.5:3b,burmese,5,Openness,+,ငါက ၅ =,5
16,qwen2.5:3b,burmese,6,Extraversion,-,ဖော်ပ,
16,qwen2.5:3b,burmese,7,Agreeableness,+,လိုအပ,
16,qwen2.5:3b,burmese,8,Conscientiousness,-,လူငယ်အ,
16,qwen2.5:3b,burmese,9,Neuroticism,-,ဖော်ပ,
16,qwen2.5:3b,burmese,10,Openness,-,အခြေခ,
16,qwen2.5:3b,burmese,11,Extraversion,+,လေ့လာ,
16,qwen2.5:3b,burmese,12,Agreeableness,-,ဖော်ပ,
16,qwen2.5:3b,burmese,13,Conscientiousness,+,အခြေခ,
16,qwen2.5:3b,burmese,14,Neuroticism,+,အကြော,
16,qwen2.5:3b,burmese,15,Openness,+,ဖော်ပ,
16,qwen2.5:3b,burmese,16,Extraversion,-,ဖော်ပ,
16,qwen2.5:3b,burmese,17,Agreeableness,+,လေ့လာ,
16,qwen2.5:3b,burmese,18,Conscientiousness,-,ငါက လု,
16,qwen2.5:3b,burmese,19,Neuroticism,-,ဖော်ပ,
16,qwen2.5:3b,burmese,20,Openness,-,ဖော်ပ,
16,qwen2.5:3b,burmese,21,Extraversion,+,လုပ်ဆ,
16,qwen2.5:3b,burmese,22,Agreeableness,-,လေ့လာ,
16,qwen2.5:3b,burmese,23,Conscientiousness,+,လေ့လာ,
16,qwen2.5:3b,burmese,24,Neuroticism,+,ဖော်ပ,
16,qwen2.5:3b,burmese,25,Openness,+,အချက်အ,
16,qwen2.5:3b,burmese,26,Extraversion,-,ဖော်ပ,
16,qwen2.5:3b,burmese,27,Agreeableness,+,လိုအပ,
16,qwen2.5:3b,burmese,28,Conscientiousness,-,အခြား,
16,qwen2.5:3b,burmese,29,Neuroticism,+,အောက်,
16,qwen2.5:3b,burmese,30,Openness,-,ဖော်ပ,
16,qwen2.5:3b,burmese,31,Extraversion,+,လေ့လာ,
16,qwen2.5:3b,burmese,32,Agreeableness,-,ဖော်ပ,
16,qwen2.5:3b,burmese,33,Conscientiousness,+,ဖော်ပ,
16,qwen2.5:3b,burmese,34,Neuroticism,+,လေ့ကျ,
16,qwen2.5:3b,burmese,35,Openness,+,လေ့လာ,
16,qwen2.5:3b,burmese,36,Extraversion,-,အချက်အ,
16,qwen2.5:3b,burmese,37,Agreeableness,+,ဖော်ပ,
16,qwen2.5:3b,burmese,38,Conscientiousness,-,အခက်အခ,
16,qwen2.5:3b,burmese,39,Neuroticism,+,ဖော်ပ,
16,qwen2.5:3b,burmese,40,Openness,+,"၁

ဖော",1
16,qwen2.5:3b,burmese,41,Extraversion,+,ပြင်လ,
16,qwen2.5:3b,burmese,42,Agreeableness,+,၅ = လု,5
16,qwen2.5:3b,burmese,43,Conscientiousness,+,ဖော်ပ,
16,qwen2.5:3b,burmese,44,Neuroticism,+,လေ့ကျ,
16,qwen2.5:3b,burmese,45,Openness,+,ပြင်လ,
16,qwen2.5:3b,burmese,46,Extraversion,-,အရလဒ္ဓ,
16,qwen2.5:3b,burmese,47,Agreeableness,+,ဖော်ပ,
16,qwen2.5:3b,burmese,48,Conscientiousness,+,ဖော်ပ,
16,qwen2.5:3b,burmese,49,Neuroticism,+,ဖော်ပ,
16,qwen2.5:3b,burmese,50,Openness,+,"၁

ဖော",1
17,qwen2.5:3b,burmese,1,Extraversion,+,ဖော်ပ,
17,qwen2.5:3b,burmese,2,Agreeableness,-,အခြား,
17,qwen2.5:3b,burmese,3,Conscientiousness,+,ဖော်ပ,
17,qwen2.5:3b,burmese,4,Neuroticism,+,လွယ်က,
17,qwen2.5:3b,burmese,5,Openness,+,လေ့လာ,
17,qwen2.5:3b,burmese,6,Extraversion,-,ဖော်ပ,
17,qwen2.5:3b,burmese,7,Agreeableness,+,၅ = လု,5
17,qwen2.5:3b,burmese,8,Conscientiousness,-,အခြေခ,
17,qwen2.5:3b,burmese,9,Neuroticism,-,ဖော်ပ,
17,qwen2.5:3b,burmese,10,Openness,-,ဖော်ပ,
17,qwen2.5:3b,burmese,11,Extraversion,+,အခုဖေ,
17,qwen2.5:3b,burmese,12,Agreeableness,-,လုပ်ဆ,
17,qwen2.5:3b,burmese,13,Conscientiousness,+,အချက်အ,
17,qwen2.5:3b,burmese,14,Neuroticism,+,ကျင်း,
17,qwen2.5:3b,burmese,15,Openness,+,ဖော်ပ,
17,qwen2.5:3b,burmese,16,Extraversion,-,ဖော်ပ,
17,qwen2.5:3b,burmese,17,Agreeableness,+,အရလီးဖ,
17,qwen2.5:3b,burmese,18,Conscientiousness,-,လိုအပ,
17,qwen2.5:3b,burmese,19,Neuroticism,-,ပြင်ဆင,
17,qwen2.5:3b,burmese,20,Openness,-,အခြား,
17,qwen2.5:3b,burmese,21,Extraversion,+,ဖော်ပ,
17,qwen2.5:3b,burmese,22,Agreeableness,-,ဖော်ပ,
17,qwen2.5:3b,burmese,23,Conscientiousness,+,အချိန,
17,qwen2.5:3b,burmese,24,Neuroticism,+,ငါက လွ,
17,qwen2.5:3b,burmese,25,Openness,+,လေ့ကျ,
17,qwen2.5:3b,burmese,26,Extraversion,-,ဖော်ပ,
17,qwen2.5:3b,burmese,27,Agreeableness,+,"၁

ဖော",1
17,qwen2.5:3b,burmese,28,Conscientiousness,-,အခြေခ,
17,qwen2.5:3b,burmese,29,Neuroticism,+,ဖော်ပ,
17,qwen2.5:3b,burmese,30,Openness,-,ဖော်ပ,
17,qwen2.5:3b,burmese,31,Extraversion,+,ရေးချ,
17,qwen2.5:3b,burmese,32,Agreeableness,-,ဖော်ပ,
17,qwen2.5:3b,burmese,33,Conscientiousness,+,ဖော်ပ,
17,qwen2.5:3b,burmese,34,Neuroticism,+,အချက်အ,
17,qwen2.5:3b,burmese,35,Openness,+,အခြား,
17,qwen2.5:3b,burmese,36,Extraversion,-,အခါအချ,
17,qwen2.5:3b,burmese,37,Agreeableness,+,ဖော်ပ,
17,qwen2.5:3b,burmese,38,Conscientiousness,-,၁ = လု,1
17,qwen2.5:3b,burmese,39,Neuroticism,+,ဖော်ပ,
17,qwen2.5:3b,burmese,40,Openness,+,ဖော်ပ,
17,qwen2.5:3b,burmese,41,Extraversion,+,အခြေခ,
17,qwen2.5:3b,burmese,42,Agreeableness,+,အခြေခ,
17,qwen2.5:3b,burmese,43,Conscientiousness,+,ဖော်ပ,
17,qwen2.5:3b,burmese,44,Neuroticism,+,ဖော်ပ,
17,qwen2.5:3b,burmese,45,Openness,+,အချက်အ,
17,qwen2.5:3b,burmese,46,Extraversion,-,အခြေခ,
17,qwen2.5:3b,burmese,47,Agreeableness,+,ငါက လူ,
17,qwen2.5:3b,burmese,48,Conscientiousness,+,ဖော်ပ,
17,qwen2.5:3b,burmese,49,Neuroticism,+,ဖော်ပ,
17,qwen2.5:3b,burmese,50,Openness,+,အောက်,
18,qwen2.5:3b,burmese,1,Extraversion,+,ဖော်ပ,
18,qwen2.5:3b,burmese,2,Agreeableness,-,၅ = လု,5
18,qwen2.5:3b,burmese,3,Conscientiousness,+,အခြေခ,
